Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
9,La Araucanía,92,Malleco,9205,Lonquimay,Colombia,*
9,La Araucanía,92,Malleco,9205,Lonquimay,Haití,0
9,La Araucanía,92,Malleco,9205,Lonquimay,Perú,*
9,La Araucanía,92,Malleco,9205,Lonquimay,Venezuela (República Bolivariana de),*
9,La Araucanía,92,Malleco,9205,Lonquimay,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9205,Lonquimay,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9205,Lonquimay,América del Norte,0
9,La Araucanía,92,Malleco,9205,Lonquimay,Europa,*
9,La Araucanía,92,Malleco,9205,Lonquimay,Asia,*
9,La Araucanía,92,Malleco,9205,Lonquimay,África,0
9,La Araucanía,92,Malleco,9205,Lonquimay,Oceanía,0
9,La Araucanía,92,Malleco,9205,Lonquimay,País de nacimiento no declarado,0
9,La Araucanía,92,Malleco,9206,Los Sauces,Total nacidos fuera del país,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Argentina,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Bolivia (Estado Plurinacional de),*
9,La Araucanía,92,Malleco,9206,Los Sauces,Colombia,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Haití,0
9,La Araucanía,92,Malleco,9206,Los Sauces,Perú,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Venezuela (República Bolivariana de),*
9,La Araucanía,92,Malleco,9206,Los Sauces,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9206,Los Sauces,América del Norte,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Europa,*
9,La Araucanía,92,Malleco,9206,Los Sauces,Asia,*
9,La Araucanía,92,Malleco,9206,Los Sauces,África,0
9,La Araucanía,92,Malleco,9206,Los Sauces,Oceanía,0
9,La Araucanía,92,Malleco,9206,Los Sauces,País de nacimiento no declarado,0
9,La Araucanía,92,Malleco,9207,Lumaco,Total nacidos fuera del país,*
9,La Araucanía,92,Malleco,9207,Lumaco,Argentina,*
9,La Araucanía,92,Malleco,9207,Lumaco,Bolivia (Estado Plurinacional de),0
9,La Araucanía,92,Malleco,9207,Lumaco,Colombia,*
9,La Araucanía,92,Malleco,9207,Lumaco,Haití,0
9,La Araucanía,92,Malleco,9207,Lumaco,Perú,0
9,La Araucanía,92,Malleco,9207,Lumaco,Venezuela (República Bolivariana de),*
9,La Araucanía,92,Malleco,9207,Lumaco,Otros países de América del Sur,0
9,La Araucanía,92,Malleco,9207,Lumaco,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9207,Lumaco,América del Norte,*
9,La Araucanía,92,Malleco,9207,Lumaco,Europa,*
9,La Araucanía,92,Malleco,9207,Lumaco,Asia,*
9,La Araucanía,92,Malleco,9207,Lumaco,África,0
9,La Araucanía,92,Malleco,9207,Lumaco,Oceanía,*
9,La Araucanía,92,Malleco,9207,Lumaco,País de nacimiento no declarado,0
9,La Araucanía,92,Malleco,9208,Purén,Total nacidos fuera del país,*
9,La Araucanía,92,Malleco,9208,Purén,Argentina,*
9,La Araucanía,92,Malleco,9208,Purén,Bolivia (Estado Plurinacional de),*
9,La Araucanía,92,Malleco,9208,Purén,Colombia,*
9,La Araucanía,92,Malleco,9208,Purén,Haití,0
9,La Araucanía,92,Malleco,9208,Purén,Perú,*
9,La Araucanía,92,Malleco,9208,Purén,Venezuela (República Bolivariana de),*
9,La Araucanía,92,Malleco,9208,Purén,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9208,Purén,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9208,Purén,América del Norte,0
9,La Araucanía,92,Malleco,9208,Purén,Europa,*
9,La Araucanía,92,Malleco,9208,Purén,Asia,*
9,La Araucanía,92,Malleco,9208,Purén,África,0
9,La Araucanía,92,Malleco,9208,Purén,Oceanía,0
9,La Araucanía,92,Malleco,9208,Purén,País de nacimiento no declarado,0
9,La Araucanía,92,Malleco,9209,Renaico,Total nacidos fuera del país,69
9,La Araucanía,92,Malleco,9209,Renaico,Argentina,*
9,La Araucanía,92,Malleco,9209,Renaico,Bolivia (Estado Plurinacional de),*
9,La Araucanía,92,Malleco,9209,Renaico,Colombia,*
9,La Araucanía,92,Malleco,9209,Renaico,Haití,*
9,La Araucanía,92,Malleco,9209,Renaico,Perú,*
9,La Araucanía,92,Malleco,9209,Renaico,Venezuela (República Bolivariana de),*
9,La Araucanía,92,Malleco,9209,Renaico,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9209,Renaico,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9209,Renaico,América del Norte,0
9,La Araucanía,92,Malleco,9209,Renaico,Europa,*
9,La Araucanía,92,Malleco,9209,Renaico,Asia,*
9,La Araucanía,92,Malleco,9209,Renaico,África,0
9,La Araucanía,92,Malleco,9209,Renaico,Oceanía,*
9,La Araucanía,92,Malleco,9209,Renaico,País de nacimiento no declarado,0
9,La Araucanía,92,Malleco,9210,Traiguén,Total nacidos fuera del país,155
9,La Araucanía,92,Malleco,9210,Traiguén,Argentina,*
9,La Araucanía,92,Malleco,9210,Traiguén,Bolivia (Estado Plurinacional de),*
9,La Araucanía,92,Malleco,9210,Traiguén,Colombia,*
9,La Araucanía,92,Malleco,9210,Traiguén,Haití,*
9,La Araucanía,92,Malleco,9210,Traiguén,Perú,*
9,La Araucanía,92,Malleco,9210,Traiguén,Venezuela (República Bolivariana de),54
9,La Araucanía,92,Malleco,9210,Traiguén,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9210,Traiguén,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9210,Traiguén,América del Norte,*
9,La Araucanía,92,Malleco,9210,Traiguén,Europa,*
9,La Araucanía,92,Malleco,9210,Traiguén,Asia,*
9,La Araucanía,92,Malleco,9210,Traiguén,África,0
9,La Araucanía,92,Malleco,9210,Traiguén,Oceanía,0
9,La Araucanía,92,Malleco,9210,Traiguén,País de nacimiento no declarado,9
9,La Araucanía,92,Malleco,9211,Victoria,Total nacidos fuera del país,401
9,La Araucanía,92,Malleco,9211,Victoria,Argentina,99
9,La Araucanía,92,Malleco,9211,Victoria,Bolivia (Estado Plurinacional de),*
9,La Araucanía,92,Malleco,9211,Victoria,Colombia,*
9,La Araucanía,92,Malleco,9211,Victoria,Haití,*
9,La Araucanía,92,Malleco,9211,Victoria,Perú,*
9,La Araucanía,92,Malleco,9211,Victoria,Venezuela (República Bolivariana de),160
9,La Araucanía,92,Malleco,9211,Victoria,Otros países de América del Sur,*
9,La Araucanía,92,Malleco,9211,Victoria,Otros países de América Central y El Caribe,*
9,La Araucanía,92,Malleco,9211,Victoria,América del Norte,*
9,La Araucanía,92,Malleco,9211,Victoria,Europa,*
9,La Araucanía,92,Malleco,9211,Victoria,Asia,*
9,La Araucanía,92,Malleco,9211,Victoria,África,*
9,La Araucanía,92,Malleco,9211,Victoria,Oceanía,0
9,La Araucanía,92,Malleco,9211,Victoria,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14101,Valdivia,Total nacidos fuera del país,5.099
14,Los Ríos,141,Valdivia,14101,Valdivia,Argentina,712
14,Los Ríos,141,Valdivia,14101,Valdivia,Bolivia (Estado Plurinacional de),107
14,Los Ríos,141,Valdivia,14101,Valdivia,Colombia,612
14,Los Ríos,141,Valdivia,14101,Valdivia,Haití,347
14,Los Ríos,141,Valdivia,14101,Valdivia,Perú,128
14,Los Ríos,141,Valdivia,14101,Valdivia,Venezuela (República Bolivariana de),2.035
14,Los Ríos,141,Valdivia,14101,Valdivia,Otros países de América del Sur,279
14,Los Ríos,141,Valdivia,14101,Valdivia,Otros países de América Central y El Caribe,193
14,Los Ríos,141,Valdivia,14101,Valdivia,América del Norte,98
14,Los Ríos,141,Valdivia,14101,Valdivia,Europa,471
14,Los Ríos,141,Valdivia,14101,Valdivia,Asia,88
14,Los Ríos,141,Valdivia,14101,Valdivia,África,*
14,Los Ríos,141,Valdivia,14101,Valdivia,Oceanía,*
14,Los Ríos,141,Valdivia,14101,Valdivia,País de nacimiento no declarado,2
14,Los Ríos,141,Valdivia,14102,Corral,Total nacidos fuera del país,52
14,Los Ríos,141,Valdivia,14102,Corral,Argentina,*
14,Los Ríos,141,Valdivia,14102,Corral,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14102,Corral,Colombia,*
14,Los Ríos,141,Valdivia,14102,Corral,Haití,0
14,Los Ríos,141,Valdivia,14102,Corral,Perú,*
14,Los Ríos,141,Valdivia,14102,Corral,Venezuela (República Bolivariana de),*
14,Los Ríos,141,Valdivia,14102,Corral,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14102,Corral,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14102,Corral,América del Norte,*
14,Los Ríos,141,Valdivia,14102,Corral,Europa,*
14,Los Ríos,141,Valdivia,14102,Corral,Asia,*
14,Los Ríos,141,Valdivia,14102,Corral,África,0
14,Los Ríos,141,Valdivia,14102,Corral,Oceanía,0
14,Los Ríos,141,Valdivia,14102,Corral,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14103,Lanco,Total nacidos fuera del país,140
14,Los Ríos,141,Valdivia,14103,Lanco,Argentina,73
14,Los Ríos,141,Valdivia,14103,Lanco,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14103,Lanco,Colombia,*
14,Los Ríos,141,Valdivia,14103,Lanco,Haití,*
14,Los Ríos,141,Valdivia,14103,Lanco,Perú,*
14,Los Ríos,141,Valdivia,14103,Lanco,Venezuela (República Bolivariana de),*
14,Los Ríos,141,Valdivia,14103,Lanco,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14103,Lanco,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14103,Lanco,América del Norte,*
14,Los Ríos,141,Valdivia,14103,Lanco,Europa,*
14,Los Ríos,141,Valdivia,14103,Lanco,Asia,*
14,Los Ríos,141,Valdivia,14103,Lanco,África,0
14,Los Ríos,141,Valdivia,14103,Lanco,Oceanía,0
14,Los Ríos,141,Valdivia,14103,Lanco,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14104,Los Lagos,Total nacidos fuera del país,258
14,Los Ríos,141,Valdivia,14104,Los Lagos,Argentina,66
14,Los Ríos,141,Valdivia,14104,Los Lagos,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Colombia,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Haití,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Perú,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Venezuela (República Bolivariana de),70
14,Los Ríos,141,Valdivia,14104,Los Lagos,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,América del Norte,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Europa,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,Asia,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,África,0
14,Los Ríos,141,Valdivia,14104,Los Lagos,Oceanía,*
14,Los Ríos,141,Valdivia,14104,Los Lagos,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14105,Máfil,Total nacidos fuera del país,77
14,Los Ríos,141,Valdivia,14105,Máfil,Argentina,*
14,Los Ríos,141,Valdivia,14105,Máfil,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14105,Máfil,Colombia,*
14,Los Ríos,141,Valdivia,14105,Máfil,Haití,*
14,Los Ríos,141,Valdivia,14105,Máfil,Perú,*
14,Los Ríos,141,Valdivia,14105,Máfil,Venezuela (República Bolivariana de),*
14,Los Ríos,141,Valdivia,14105,Máfil,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14105,Máfil,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14105,Máfil,América del Norte,0
14,Los Ríos,141,Valdivia,14105,Máfil,Europa,*
14,Los Ríos,141,Valdivia,14105,Máfil,Asia,0
14,Los Ríos,141,Valdivia,14105,Máfil,África,0
14,Los Ríos,141,Valdivia,14105,Máfil,Oceanía,0
14,Los Ríos,141,Valdivia,14105,Máfil,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14106,Mariquina,Total nacidos fuera del país,212
14,Los Ríos,141,Valdivia,14106,Mariquina,Argentina,85
14,Los Ríos,141,Valdivia,14106,Mariquina,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14106,Mariquina,Colombia,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Haití,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Perú,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Venezuela (República Bolivariana de),61
14,Los Ríos,141,Valdivia,14106,Mariquina,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14106,Mariquina,América del Norte,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Europa,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Asia,*
14,Los Ríos,141,Valdivia,14106,Mariquina,África,*
14,Los Ríos,141,Valdivia,14106,Mariquina,Oceanía,*
14,Los Ríos,141,Valdivia,14106,Mariquina,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14107,Paillaco,Total nacidos fuera del país,222
14,Los Ríos,141,Valdivia,14107,Paillaco,Argentina,54
14,Los Ríos,141,Valdivia,14107,Paillaco,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14107,Paillaco,Colombia,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Haití,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Perú,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Venezuela (República Bolivariana de),108
14,Los Ríos,141,Valdivia,14107,Paillaco,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14107,Paillaco,América del Norte,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Europa,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Asia,*
14,Los Ríos,141,Valdivia,14107,Paillaco,África,*
14,Los Ríos,141,Valdivia,14107,Paillaco,Oceanía,*
14,Los Ríos,141,Valdivia,14107,Paillaco,País de nacimiento no declarado,0
14,Los Ríos,141,Valdivia,14108,Panguipulli,Total nacidos fuera del país,493
14,Los Ríos,141,Valdivia,14108,Panguipulli,Argentina,190
14,Los Ríos,141,Valdivia,14108,Panguipulli,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Colombia,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Haití,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Perú,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Venezuela (República Bolivariana de),101
14,Los Ríos,141,Valdivia,14108,Panguipulli,Otros países de América del Sur,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Otros países de América Central y El Caribe,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,América del Norte,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Europa,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,Asia,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,África,0
14,Los Ríos,141,Valdivia,14108,Panguipulli,Oceanía,*
14,Los Ríos,141,Valdivia,14108,Panguipulli,País de nacimiento no declarado,0
14,Los Ríos,142,Ranco,14201,La Unión,Total nacidos fuera del país,321
14,Los Ríos,142,Ranco,14201,La Unión,Argentina,68
14,Los Ríos,142,Ranco,14201,La Unión,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142,Ranco,14201,La Unión,Colombia,66
14,Los Ríos,142,Ranco,14201,La Unión,Haití,*
14,Los Ríos,142,Ranco,14201,La Unión,Perú,*
14,Los Ríos,142,Ranco,14201,La Unión,Venezuela (República Bolivariana de),75
14,Los Ríos,142,Ranco,14201,La Unión,Otros países de América del Sur,*
14,Los Ríos,142,Ranco,14201,La Unión,Otros países de América Central y El Caribe,*
14,Los Ríos,142,Ranco,14201,La Unión,América del Norte,*
14,Los Ríos,142,Ranco,14201,La Unión,Europa,*
14,Los Ríos,142,Ranco,14201,La Unión,Asia,*
14,Los Ríos,142,Ranco,14201,La Unión,África,*
14,Los Ríos,142,Ranco,14201,La Unión,Oceanía,*
14,Los Ríos,142,Ranco,14201,La Unión,País de nacimiento no declarado,1
14,Los Ríos,142,Ranco,14202,Futrono,Total nacidos fuera del país,216
14,Los Ríos,142,Ranco,14202,Futrono,Argentina,68
14,Los Ríos,142,Ranco,14202,Futrono,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142,Ranco,14202,Futrono,Colombia,*
14,Los Ríos,142,Ranco,14202,Futrono,Haití,*
14,Los Ríos,142,Ranco,14202,Futrono,Perú,*
14,Los Ríos,142,Ranco,14202,Futrono,Venezuela (República Bolivariana de),78
14,Los Ríos,142,Ranco,14202,Futrono,Otros países de América del Sur,*
14,Los Ríos,142,Ranco,14202,Futrono,Otros países de América Central y El Caribe,*
14,Los Ríos,142,Ranco,14202,Futrono,América del Norte,*
14,Los Ríos,142,Ranco,14202,Futrono,Europa,*
14,Los Ríos,142,Ranco,14202,Futrono,Asia,*
14,Los Ríos,142,Ranco,14202,Futrono,África,0
14,Los Ríos,142,Ranco,14202,Futrono,Oceanía,0
14,Los Ríos,142,Ranco,14202,Futrono,País de nacimiento no declarado,0
14,Los Ríos,142,Ranco,14203,Lago Ranco,Total nacidos fuera del país,93
14,Los Ríos,142,Ranco,14203,Lago Ranco,Argentina,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Bolivia (Estado Plurinacional de),0
14,Los Ríos,142,Ranco,14203,Lago Ranco,Colombia,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Haití,0
14,Los Ríos,142,Ranco,14203,Lago Ranco,Perú,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Venezuela (República Bolivariana de),*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Otros países de América del Sur,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Otros países de América Central y El Caribe,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,América del Norte,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Europa,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Asia,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,África,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,Oceanía,*
14,Los Ríos,142,Ranco,14203,Lago Ranco,País de nacimiento no declarado,0
14,Los Ríos,142,Ranco,14204,Río Bueno,Total nacidos fuera del país,325
14,Los Ríos,142,Ranco,14204,Río Bueno,Argentina,98
14,Los Ríos,142,Ranco,14204,Río Bueno,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142,Ranco,14204,Río Bueno,Colombia,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Haití,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Perú,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Venezuela (República Bolivariana de),65
14,Los Ríos,142,Ranco,14204,Río Bueno,Otros países de América del Sur,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Otros países de América Central y El Caribe,*
14,Los Ríos,142,Ranco,14204,Río Bueno,América del Norte,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Europa,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Asia,*
14,Los Ríos,142,Ranco,14204,Río Bueno,África,*
14,Los Ríos,142,Ranco,14204,Río Bueno,Oceanía,*
14,Los Ríos,142,Ranco,14204,Río Bueno,País de nacimiento no declarado,2
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Total nacidos fuera del país,18.588
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Argentina,1.602
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Bolivia (Estado Plurinacional de),114
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Colombia,1.967
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Haití,613
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Perú,487
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Venezuela (República Bolivariana de),12.460
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Otros países de América del Sur,573
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Otros países de América Central y El Caribe,266
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,América del Norte,73
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Europa,227
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Asia,170
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,África,*
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Oceanía,*
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,País de nacimiento no declarado,11
10,Los Lagos,101,Llanquihue,10102,Calbuco,Total nacidos fuera del país,956
10,Los Lagos,101,Llanquihue,10102,Calbuco,Argentina,231
10,Los Lagos,101,Llanquihue,10102,Calbuco,Bolivia (Estado Plurinacional de),*
10,Los Lagos,101,Llanquihue,10102,Calbuco,Colombia,84
10,Los Lagos,101,Llanquihue,10102,Calbuco,Haití,*
10,Los Lagos,101,Llanquihue,10102,Calbuco,Perú,*
10,Los Lagos,101,Llanquihue,10102,Calbuco,Venezuela (República Bolivariana de),495
10,Los Lagos,101,Llanquihue,10102,Calbuco,Otros países de América del Sur,*
10,Los Lagos,101,Llanquihue,10102,Calbuco,Otros países de América Central y El Caribe,*
10,Los Lagos,101,Llanquihue,10102,Calbuco,América del Norte,*
